rollout/ep_len_mean,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/success_rate,time/time_elapsed,eval/mean_ep_length,eval/success_rate,eval/mean_reward,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef_loss
50.0,41,1041,52050,-49.98,0.0,1261,,,,0.000947951,0.0011494166683405638,0.051000580191612244,42049,4.519468307495117,1.4435303211212158
50.0,41,1042,52100,-49.98,0.0,1262,,,,0.000947901,0.001224866951815784,0.07439661026000977,42099,4.499000549316406,1.9107986688613892
50.0,41,1043,52150,-49.98,0.0,1263,,,,0.000947851,0.0012899916619062424,0.06627984344959259,42149,4.670376777648926,2.7498908042907715
50.0,41,1044,52200,-49.98,0.0,1264,,,,0.0009478010000000001,0.0013438835740089417,0.03917768970131874,42199,4.548336029052734,2.6031670570373535
50.0,41,1045,52250,-49.98,0.0,1264,,,,0.000947751,0.001398943830281496,0.11247323453426361,42249,4.326435089111328,-1.27070152759552
50.0,41,1046,52300,-49.98,0.0,1265,,,,0.000947701,0.001423868234269321,0.06251665204763412,42299,4.458664894104004,2.8665099143981934
50.0,41,1047,52350,-49.98,0.0,1266,,,,0.0009476510000000001,0.0014216165291145444,0.037428662180900574,42349,4.468352794647217,-1.7452046871185303
50.0,41,1048,52400,-49.98,0.0,1267,,,,0.0009476010000000001,0.001407342730090022,0.057388242334127426,42399,4.458800792694092,0.3142825663089752
50.0,41,1049,52450,-49.98,0.0,1268,,,,0.000947551,0.0013896393356844783,0.044199202209711075,42449,4.615741729736328,3.099233627319336
50.0,41,1050,52500,-49.98,0.0,1269,,,,0.000947501,0.001440986874513328,0.02924570068717003,42499,4.505112648010254,1.4773427248001099
50.0,41,1051,52550,-49.99,0.0,1269,,,,0.0009474510000000001,0.0014765600208193064,0.05713541433215141,42549,4.5326128005981445,0.9117457270622253
50.0,41,1052,52600,-49.99,0.0,1270,,,,0.0009474010000000001,0.001472780480980873,0.059791430830955505,42599,4.435493469238281,0.05401146411895752
50.0,41,1053,52650,-49.99,0.0,1271,,,,0.000947351,0.0015314705669879913,0.05437232553958893,42649,4.293414115905762,1.1381099224090576
50.0,41,1054,52700,-49.99,0.0,1272,,,,0.000947301,0.0015477611450478435,0.04927319660782814,42699,4.633768081665039,-0.48269858956336975
50.0,41,1055,52750,-49.99,0.0,1273,,,,0.000947251,0.0015537611907348037,0.055003657937049866,42749,4.579223155975342,1.126518964767456
50.0,41,1056,52800,-49.99,0.0,1273,,,,0.0009472009999999999,0.0015737466746941209,0.03249789774417877,42799,4.288646221160889,-0.8781435489654541
50.0,41,1057,52850,-49.99,0.0,1274,,,,0.000947151,0.0015852277865633368,0.06423365324735641,42849,4.483696937561035,1.8752511739730835
50.0,41,1058,52900,-49.99,0.0,1275,,,,0.000947101,0.0016318627167493105,0.026871461421251297,42899,4.48267126083374,-2.2762320041656494
50.0,41,1059,52950,-49.99,0.0,1276,,,,0.000947051,0.0016139042563736439,0.10857254266738892,42949,4.623897552490234,0.12065806984901428
50.0,41,1060,53000,-49.99,0.0,1277,,,,0.000947001,0.0015869559720158577,0.050899725407361984,42999,4.634681224822998,2.7409250736236572
50.0,41,1061,53050,-49.99,0.0,1277,,,,0.000946951,0.0016170856542885303,0.040695223957300186,43049,4.471185207366943,0.23200353980064392
50.0,41,1062,53100,-49.99,0.0,1278,,,,0.000946901,0.001605846919119358,0.03900333493947983,43099,4.488096714019775,1.0799288749694824
50.0,41,1063,53150,-49.99,0.0,1279,,,,0.000946851,0.0015517338179051876,0.05523132160305977,43149,4.372476577758789,0.28233277797698975
50.0,41,1064,53200,-49.99,0.0,1280,,,,0.000946801,0.0014670456293970346,0.07477521896362305,43199,4.445083141326904,-2.687575101852417
50.0,41,1065,53250,-49.99,0.0,1281,,,,0.000946751,0.0014032992767170072,0.06746585667133331,43249,4.588977336883545,-0.21532058715820312
50.0,41,1066,53300,-49.99,0.0,1281,,,,0.000946701,0.0013630185276269913,0.14960092306137085,43299,4.4774065017700195,-2.067862033843994
50.0,41,1067,53350,-49.99,0.0,1282,,,,0.0009466510000000001,0.0013367976061999798,0.03478851541876793,43349,4.584466457366943,2.1794776916503906
50.0,41,1068,53400,-49.99,0.0,1283,,,,0.000946601,0.0013279190752655268,0.10633328557014465,43399,4.3192596435546875,0.3230332136154175
50.0,41,1069,53450,-49.99,0.0,1284,,,,0.000946551,0.001325163058936596,0.09627697616815567,43449,4.454938888549805,-3.9480037689208984
50.0,41,1070,53500,-49.99,0.0,1285,,,,0.0009465010000000001,0.0012992440024390817,0.11574040353298187,43499,4.48575496673584,-1.6592562198638916
50.0,41,1071,53550,-49.99,0.0,1285,,,,0.0009464510000000001,0.0012333221966400743,0.044608596712350845,43549,4.410129547119141,-3.890475273132324
50.0,41,1072,53600,-49.99,0.0,1286,,,,0.000946401,0.0011814880417659879,0.059251151978969574,43599,4.552130699157715,-1.4705443382263184
50.0,41,1073,53650,-49.99,0.0,1287,,,,0.000946351,0.001126298331655562,0.08505243062973022,43649,4.558539867401123,-0.9100569486618042
50.0,41,1074,53700,-49.99,0.0,1288,,,,0.0009463010000000001,0.0011787660187110305,0.08441802114248276,43699,4.545199871063232,4.0367350578308105
50.0,41,1075,53750,-49.99,0.0,1289,,,,0.000946251,0.001250661676749587,0.04733637720346451,43749,4.733497142791748,1.5482535362243652
50.0,41,1076,53800,-49.99,0.0,1289,,,,0.000946201,0.0012733356561511755,0.08482799679040909,43799,4.386237621307373,0.6171910762786865
50.0,41,1077,53850,-49.99,0.0,1290,,,,0.000946151,0.0012777039082720876,0.041757069528102875,43849,4.582498550415039,0.7069010138511658
50.0,41,1078,53900,-49.99,0.0,1291,,,,0.000946101,0.0012788772583007812,0.0383957214653492,43899,4.448101997375488,0.7207891941070557
50.0,41,1079,53950,-49.99,0.0,1292,,,,0.0009460509999999999,0.0012775748036801815,0.11607929319143295,43949,4.637856483459473,3.397536516189575
50.0,41,1080,54000,-49.99,0.0,1293,,,,0.000946001,0.0013521078508347273,0.07870948314666748,43999,4.732404708862305,2.4159750938415527
50.0,41,1081,54050,-49.99,0.0,1294,,,,0.000945951,0.0014035945059731603,0.10088379681110382,44049,4.475306034088135,2.6689975261688232
50.0,41,1082,54100,-49.99,0.0,1294,,,,0.000945901,0.0013811341486871243,0.03970600292086601,44099,4.430860996246338,-0.9670611619949341
50.0,41,1083,54150,-49.99,0.0,1295,,,,0.000945851,0.0013725480530411005,0.02620794251561165,44149,4.275825023651123,-3.445687770843506
50.0,41,1084,54200,-49.99,0.0,1296,,,,0.000945801,0.0013396026333793998,0.06557638943195343,44199,4.330091953277588,-0.22141849994659424
50.0,41,1085,54250,-49.99,0.0,1297,,,,0.000945751,0.0013055667513981462,0.04114168509840965,44249,4.367510795593262,0.3567131757736206
50.0,41,1086,54300,-50.0,0.0,1297,,,,0.0009457010000000001,0.001299230381846428,0.044854581356048584,44299,4.5177741050720215,-0.5957005023956299
50.0,41,1087,54350,-50.0,0.0,1298,,,,0.000945651,0.001318664290010929,0.06311221420764923,44349,4.514519691467285,1.961065649986267
50.0,41,1088,54400,-50.0,0.0,1299,,,,0.000945601,0.001357274828478694,0.05612088739871979,44399,4.399327278137207,1.3383325338363647
50.0,41,1089,54450,-50.0,0.0,1300,,,,0.0009455510000000001,0.001402582274749875,0.05489330366253853,44449,4.464406490325928,2.123924970626831
50.0,41,1090,54500,-50.0,0.0,1301,,,,0.0009455010000000001,0.0014283318305388093,0.049488235265016556,44499,4.435779094696045,2.5256543159484863
50.0,41,1091,54550,-50.0,0.0,1301,,,,0.000945451,0.0014164139283820987,0.21345646679401398,44549,4.374398708343506,-1.6745758056640625
50.0,41,1092,54600,-50.0,0.0,1302,,,,0.0009454010000000001,0.001423432375304401,0.10375943779945374,44599,4.5456318855285645,0.7526112794876099
50.0,41,1093,54650,-50.0,0.0,1303,,,,0.0009453510000000001,0.0014381794026121497,0.05690598487854004,44649,4.270737648010254,0.01384812593460083
50.0,41,1094,54700,-50.0,0.0,1304,,,,0.000945301,0.0013968668645247817,0.037988677620887756,44699,4.537317276000977,-0.4779164791107178
50.0,41,1095,54750,-50.0,0.0,1305,,,,0.0009452509999999999,0.001336240558885038,0.04716755449771881,44749,4.498027801513672,-3.100670337677002
50.0,41,1096,54800,-50.0,0.0,1305,,,,0.000945201,0.0013181419344618917,0.06259053945541382,44799,4.211848258972168,-2.8766627311706543
50.0,41,1097,54850,-50.0,0.0,1306,,,,0.000945151,0.0013129616854712367,0.06922568380832672,44849,4.598528861999512,-0.03938162326812744
50.0,41,1098,54900,-50.0,0.0,1307,,,,0.000945101,0.0012921974994242191,0.08401679992675781,44899,4.207118511199951,-1.3658881187438965
50.0,41,1099,54950,-50.0,0.0,1308,,,,0.000945051,0.0012657438637688756,0.05377864092588425,44949,4.4652323722839355,-0.8653433322906494
,,,55000,,,,50.0,0.0,-50.0,0.000945001,0.0011903111590072513,0.045564230531454086,44999,4.568781852722168,-4.200538635253906
50.0,40,1100,55000,-50.0,0.0,1358,,,,,,,,,
50.0,40,1101,55050,-50.0,0.0,1359,,,,0.000944951,0.0011325703235343099,0.0740942433476448,45049,4.534289360046387,1.0323894023895264
50.0,40,1102,55100,-50.0,0.0,1360,,,,0.000944901,0.001151221222244203,0.1129416897892952,45099,4.491363048553467,-0.8169887065887451
50.0,40,1103,55150,-50.0,0.0,1360,,,,0.000944851,0.0011248417431488633,0.05864406004548073,45149,4.537969589233398,-1.8708972930908203
50.0,40,1104,55200,-50.0,0.0,1361,,,,0.000944801,0.0011191428638994694,0.06246310845017433,45199,4.36452054977417,2.16007924079895
50.0,40,1105,55250,-50.0,0.0,1362,,,,0.0009447510000000001,0.0011511470656841993,0.06457514315843582,45249,4.638089179992676,1.6048500537872314
50.0,40,1106,55300,-50.0,0.0,1363,,,,0.000944701,0.0011830213479697704,0.17324529588222504,45299,4.402745246887207,0.3167222738265991
50.0,40,1107,55350,-50.0,0.0,1364,,,,0.000944651,0.001217973418533802,0.08788786828517914,45349,4.513605117797852,3.2207579612731934
50.0,40,1108,55400,-50.0,0.0,1364,,,,0.000944601,0.001273806905373931,0.048489805310964584,45399,4.512392044067383,-1.4196501970291138
50.0,40,1109,55450,-50.0,0.0,1365,,,,0.0009445510000000001,0.0012671417789533734,0.1430801898241043,45449,4.639683723449707,-0.43938568234443665
50.0,40,1110,55500,-50.0,0.0,1366,,,,0.000944501,0.0012699182843789458,0.05851530283689499,45499,4.65161657333374,-0.38090163469314575
50.0,40,1111,55550,-50.0,0.0,1367,,,,0.000944451,0.0012800981057807803,0.13336816430091858,45549,4.391149044036865,0.6091211438179016
50.0,40,1112,55600,-50.0,0.0,1368,,,,0.0009444010000000001,0.001267479034140706,0.061728671193122864,45599,4.267751693725586,0.5285494327545166
50.0,40,1113,55650,-50.0,0.0,1368,,,,0.0009443510000000001,0.0014086996670812368,0.0474599152803421,45649,4.6223249435424805,9.520685195922852
50.0,40,1114,55700,-50.0,0.0,1369,,,,0.000944301,0.0015401082346215844,0.08186976611614227,45699,4.607489109039307,1.0094023942947388
50.0,40,1115,55750,-50.0,0.0,1370,,,,0.000944251,0.0015596423763781786,0.09456215798854828,45749,4.788586139678955,0.6683912873268127
50.0,40,1116,55800,-50.0,0.0,1371,,,,0.000944201,0.001586360507644713,0.0874529629945755,45799,4.526851654052734,3.1380419731140137
50.0,40,1117,55850,-50.0,0.0,1372,,,,0.000944151,0.0016321849543601274,0.1036829873919487,45849,4.572850704193115,-0.6608074903488159
50.0,40,1118,55900,-50.0,0.0,1372,,,,0.000944101,0.0016024729702621698,0.1457597017288208,45899,4.3945794105529785,-0.9685695171356201
50.0,40,1119,55950,-50.0,0.0,1373,,,,0.000944051,0.0015789428725838661,0.12553921341896057,45949,4.459062576293945,-0.9430751800537109
50.0,40,1120,56000,-50.0,0.0,1374,,,,0.000944001,0.0015162109630182385,0.052734531462192535,45999,4.826384544372559,-0.9412671327590942
50.0,40,1121,56050,-50.0,0.0,1375,,,,0.0009439510000000001,0.0014902791008353233,0.1489534229040146,46049,4.532413482666016,-0.39947521686553955
50.0,40,1122,56100,-50.0,0.0,1376,,,,0.000943901,0.0014396744081750512,0.14026397466659546,46099,4.53063440322876,-1.5451785326004028
50.0,40,1123,56150,-50.0,0.0,1376,,,,0.000943851,0.0013961329823359847,0.060250576585531235,46149,4.521150588989258,-1.4023358821868896
50.0,40,1124,56200,-50.0,0.0,1377,,,,0.000943801,0.0013752675149589777,0.09180520474910736,46199,4.573859691619873,-0.8373875617980957
50.0,40,1125,56250,-50.0,0.0,1378,,,,0.000943751,0.0013689446495845914,0.05814579874277115,46249,4.573156356811523,-1.2347934246063232
50.0,40,1126,56300,-50.0,0.0,1379,,,,0.000943701,0.001346428762190044,0.05249394103884697,46299,4.734706401824951,-0.7809059023857117
50.0,40,1127,56350,-50.0,0.0,1380,,,,0.000943651,0.001322137308306992,0.0977165699005127,46349,4.468328952789307,-0.5521599054336548
50.0,40,1128,56400,-50.0,0.0,1380,,,,0.0009436010000000001,0.0013019591569900513,0.035944871604442596,46399,4.537010192871094,-2.8949668407440186
50.0,40,1129,56450,-50.0,0.0,1381,,,,0.000943551,0.0012756536016240716,0.06232659891247749,46449,4.412981986999512,-1.0298625230789185
50.0,40,1130,56500,-50.0,0.0,1382,,,,0.000943501,0.0012647013645619154,0.057532839477062225,46499,4.465883731842041,0.643100380897522
50.0,40,1131,56550,-50.0,0.0,1383,,,,0.0009434510000000001,0.0012883791932836175,0.1813652515411377,46549,4.4242095947265625,1.3418458700180054
50.0,40,1132,56600,-50.0,0.0,1384,,,,0.0009434010000000001,0.001293265144340694,0.08330695331096649,46599,4.727689743041992,0.12966999411582947
50.0,40,1133,56650,-50.0,0.0,1384,,,,0.000943351,0.001272315508686006,0.029112739488482475,46649,4.483348846435547,-2.143697738647461
50.0,40,1134,56700,-50.0,0.0,1385,,,,0.000943301,0.0012456183321774006,0.06285502016544342,46699,4.537119388580322,-2.8705198764801025
50.0,40,1135,56750,-50.0,0.0,1386,,,,0.000943251,0.0012138677993789315,0.04318768531084061,46749,4.413313865661621,-1.6256450414657593
50.0,40,1136,56800,-50.0,0.0,1387,,,,0.000943201,0.0012038282584398985,0.060611456632614136,46799,4.408613681793213,-2.068828582763672
50.0,40,1137,56850,-50.0,0.0,1388,,,,0.0009431509999999999,0.0012018930865451694,0.35492321848869324,46849,4.358358383178711,-0.20601868629455566
50.0,40,1138,56900,-50.0,0.0,1388,,,,0.000943101,0.0012107336660847068,0.1766817271709442,46899,4.676755905151367,0.2846590578556061
50.0,40,1139,56950,-50.0,0.0,1389,,,,0.000943051,0.0011902106925845146,0.08606106787919998,46949,4.537060260772705,-0.756851851940155
50.0,40,1140,57000,-50.0,0.0,1390,,,,0.000943001,0.0011949328472837806,0.073686882853508,46999,4.4962639808654785,0.8338978886604309
50.0,41,1141,57050,-50.0,0.0,1391,,,,0.000942951,0.0012258741771802306,0.09144818782806396,47049,4.7008233070373535,1.1438692808151245
50.0,41,1142,57100,-50.0,0.0,1392,,,,0.000942901,0.0012295569758862257,0.2524043023586273,47099,4.432976245880127,1.4259881973266602
50.0,41,1143,57150,-50.0,0.0,1392,,,,0.000942851,0.001233779126778245,0.11481473594903946,47149,4.4034552574157715,0.9607027173042297
50.0,41,1144,57200,-50.0,0.0,1393,,,,0.0009428010000000001,0.0012333657359704375,0.07401725649833679,47199,4.477405548095703,-0.912766695022583
50.0,41,1145,57250,-50.0,0.0,1394,,,,0.000942751,0.0012818119721487164,0.38564473390579224,47249,4.619211673736572,1.9450805187225342
50.0,41,1146,57300,-50.0,0.0,1395,,,,0.000942701,0.0012484112521633506,0.18403714895248413,47299,4.8903937339782715,-1.5127495527267456
50.0,41,1147,57350,-50.0,0.0,1396,,,,0.0009426510000000001,0.0012310676975175738,0.1769716590642929,47349,4.5721917152404785,-2.957737684249878
50.0,41,1148,57400,-50.0,0.0,1396,,,,0.000942601,0.0011753463186323643,0.09970280528068542,47399,4.588025093078613,0.21705467998981476
50.0,41,1149,57450,-50.0,0.0,1397,,,,0.000942551,0.0011418042704463005,0.07006846368312836,47449,4.67553186416626,-0.18869000673294067
50.0,41,1150,57500,-50.0,0.0,1398,,,,0.0009425010000000001,0.0011660801246762276,0.06605824083089828,47499,4.461657524108887,2.215529680252075
50.0,41,1151,57550,-50.0,0.0,1399,,,,0.0009424510000000001,0.001214943709783256,0.06123773008584976,47549,4.535185813903809,1.837030053138733
50.0,41,1152,57600,-50.0,0.0,1400,,,,0.000942401,0.0012710698647424579,0.09330825507640839,47599,4.72822380065918,0.9088064432144165
50.0,41,1153,57650,-50.0,0.0,1400,,,,0.000942351,0.0013389736413955688,0.09414955973625183,47649,4.365391731262207,4.257835865020752
50.0,41,1154,57700,-50.0,0.0,1401,,,,0.0009423010000000001,0.0014329488622024655,0.06790420413017273,47699,4.572701930999756,1.8191254138946533
50.0,41,1155,57750,-50.0,0.0,1402,,,,0.000942251,0.0015123413177207112,0.058701030910015106,47749,4.500977516174316,1.621469259262085
50.0,41,1156,57800,-50.0,0.0,1403,,,,0.0009422009999999999,0.0015386805171146989,0.04680369049310684,47799,4.514148235321045,0.5256667733192444
50.0,41,1157,57850,-50.0,0.0,1404,,,,0.000942151,0.0015710984589532018,0.06714680790901184,47849,4.695413589477539,2.8129780292510986
50.0,41,1158,57900,-50.0,0.0,1404,,,,0.000942101,0.0015943526523187757,0.05114157497882843,47899,4.452050685882568,-3.485894203186035
50.0,41,1159,57950,-50.0,0.0,1405,,,,0.000942051,0.001553729991428554,0.11326669156551361,47949,4.275108337402344,-2.5675745010375977
50.0,41,1160,58000,-50.0,0.0,1406,,,,0.000942001,0.0015242673689499497,0.058929845690727234,47999,4.510712146759033,0.38254135847091675
50.0,41,1161,58050,-50.0,0.0,1407,,,,0.000941951,0.0014972859062254429,0.0728389322757721,48049,4.511680603027344,0.07157701253890991
50.0,41,1162,58100,-50.0,0.0,1407,,,,0.000941901,0.001459817634895444,0.07102091610431671,48099,4.360290050506592,-0.7560396194458008
50.0,41,1163,58150,-50.0,0.0,1408,,,,0.0009418510000000001,0.0014206597115844488,0.08483707904815674,48149,4.322499752044678,-0.3690450191497803
50.0,41,1164,58200,-50.0,0.0,1409,,,,0.000941801,0.0014093432109802961,0.1070970669388771,48199,4.48356294631958,1.3199024200439453
50.0,41,1165,58250,-49.5,0.01,1410,,,,0.000941751,0.0014223142061382532,0.08845894783735275,48249,4.315537452697754,1.5345712900161743
50.0,41,1166,58300,-49.5,0.01,1411,,,,0.0009417010000000001,0.0014417133061215281,0.09960806369781494,48299,4.3800764083862305,-0.6509463787078857
50.0,41,1167,58350,-49.5,0.01,1411,,,,0.0009416510000000001,0.0014777074102312326,0.1197962686419487,48349,4.591017723083496,1.7037937641143799
50.0,41,1168,58400,-49.5,0.01,1412,,,,0.000941601,0.0015069517539814115,0.0720663070678711,48399,4.684471607208252,1.7059096097946167
50.0,41,1169,58450,-49.5,0.01,1413,,,,0.000941551,0.00156963593326509,0.09622390568256378,48449,4.490609169006348,3.3651161193847656
50.0,41,1170,58500,-49.5,0.01,1414,,,,0.0009415010000000001,0.0016660045366734266,0.07628622651100159,48499,4.541069030761719,5.281708240509033
50.0,41,1171,58550,-49.5,0.01,1415,,,,0.000941451,0.00184007512871176,0.09035304188728333,48549,4.478452205657959,6.293304443359375
50.0,41,1172,58600,-49.5,0.01,1415,,,,0.000941401,0.0019589983858168125,0.09616080671548843,48599,4.634504795074463,3.12843918800354
50.0,41,1173,58650,-49.5,0.01,1416,,,,0.0009413510000000001,0.0019541720394045115,0.07540112733840942,48649,4.461633682250977,-0.6923991441726685
50.0,41,1174,58700,-49.5,0.01,1417,,,,0.000941301,0.0019484348595142365,0.17241573333740234,48699,4.336233615875244,-0.31770873069763184
50.0,41,1175,58750,-49.5,0.01,1418,,,,0.0009412509999999999,0.001898428425192833,0.09227163344621658,48749,4.467813014984131,-0.8653761744499207
50.0,41,1176,58800,-49.5,0.01,1419,,,,0.000941201,0.0018780118552967906,0.21646380424499512,48799,4.509981155395508,5.452877044677734
50.0,41,1177,58850,-49.5,0.01,1419,,,,0.000941151,0.001997187500819564,0.09695777297019958,48849,4.368650436401367,-0.09658682346343994
50.0,41,1178,58900,-49.5,0.01,1420,,,,0.000941101,0.001985726645216346,0.07429257035255432,48899,4.382590293884277,-1.3032896518707275
50.0,41,1179,58950,-49.5,0.01,1421,,,,0.000941051,0.002002843888476491,0.06611914932727814,48949,4.641201019287109,1.8228143453598022
50.0,41,1180,59000,-49.5,0.01,1422,,,,0.000941001,0.0019948279950767756,0.0658520758152008,48999,4.66328239440918,0.3323652744293213
50.0,41,1181,59050,-49.5,0.01,1423,,,,0.000940951,0.001965005649253726,0.0339210219681263,49049,4.462442874908447,-0.17017453908920288
50.0,41,1182,59100,-49.5,0.01,1423,,,,0.000940901,0.0018744769040495157,0.06152652949094772,49099,4.578734397888184,-2.1794893741607666
50.0,41,1183,59150,-49.5,0.01,1424,,,,0.000940851,0.0017731786938384175,0.08331665396690369,49149,4.557110786437988,-2.7795276641845703
50.0,41,1184,59200,-49.5,0.01,1425,,,,0.000940801,0.0017044844571501017,0.08109995722770691,49199,4.654460430145264,1.3093948364257812
50.0,41,1185,59250,-49.5,0.01,1426,,,,0.000940751,0.0017053608316928148,0.056148938834667206,49249,4.496642112731934,-0.6714480519294739
50.0,41,1186,59300,-49.5,0.01,1427,,,,0.0009407010000000001,0.0016602155519649386,0.045053631067276,49299,4.696755409240723,-1.47567617893219
50.0,41,1187,59350,-49.5,0.01,1427,,,,0.000940651,0.0015964743215590715,0.05740472674369812,49349,4.688901424407959,-0.5519048571586609
50.0,41,1188,59400,-49.5,0.01,1428,,,,0.000940601,0.0015269627328962088,0.04791690409183502,49399,4.525050163269043,-3.2673425674438477
50.0,41,1189,59450,-49.5,0.01,1429,,,,0.0009405510000000001,0.0014409292489290237,0.06798163801431656,49449,4.6972808837890625,-5.771441459655762
50.0,41,1190,59500,-49.5,0.01,1430,,,,0.000940501,0.0013362603494897485,0.06622867286205292,49499,4.476335048675537,-1.8164141178131104
50.0,41,1191,59550,-49.5,0.01,1430,,,,0.000940451,0.0012650041608139873,0.08294209837913513,49549,4.743618011474609,-3.037895679473877
50.0,41,1192,59600,-49.5,0.01,1431,,,,0.0009404010000000001,0.0012144704815000296,0.0373757928609848,49599,4.508684158325195,-2.109053134918213
50.0,41,1193,59650,-49.5,0.01,1432,,,,0.0009403510000000001,0.0011567402398213744,0.06454682350158691,49649,4.690741062164307,-2.397655725479126
50.0,41,1194,59700,-49.5,0.01,1433,,,,0.000940301,0.0011092264903709292,0.12264909595251083,49699,4.551504611968994,-1.650073528289795
50.0,41,1195,59750,-49.5,0.01,1434,,,,0.000940251,0.0010782888857647777,0.13874176144599915,49749,4.60412073135376,-0.5155037045478821
50.0,41,1196,59800,-49.5,0.01,1434,,,,0.000940201,0.001055434113368392,0.09745568037033081,49799,4.4846415519714355,-0.9637273550033569
50.0,41,1197,59850,-49.5,0.01,1435,,,,0.000940151,0.0010699103586375713,0.14218531548976898,49849,4.541739463806152,-1.7196829319000244
50.0,41,1198,59900,-49.5,0.01,1436,,,,0.0009401009999999999,0.001105480594560504,0.09020837396383286,49899,4.499201774597168,0.18823131918907166
50.0,41,1199,59950,-49.5,0.01,1437,,,,0.000940051,0.0011207866482436657,0.05741577595472336,49949,4.371846675872803,0.055600881576538086
,,,60000,,,,50.0,0.0,-49.94,0.000940001,0.0011369191342964768,0.07212536036968231,49999,4.357270240783691,1.639815330505371
50.0,40,1200,60000,-49.5,0.01,1487,,,,,,,,,
50.0,40,1201,60050,-49.5,0.01,1488,,,,0.000939951,0.0011733801802620292,0.09011438488960266,50049,4.7515339851379395,1.6084187030792236
50.0,40,1202,60100,-49.5,0.01,1489,,,,0.000939901,0.0011583680752664804,0.049774862825870514,50099,4.399153232574463,-2.5549068450927734
50.0,40,1203,60150,-49.5,0.01,1490,,,,0.000939851,0.001141822780482471,0.048370111733675,50149,4.525197505950928,0.7579054832458496
50.0,40,1204,60200,-49.5,0.01,1490,,,,0.000939801,0.0011239383602514863,0.05733279138803482,50199,4.306676864624023,1.225816011428833
50.0,40,1205,60250,-49.5,0.01,1491,,,,0.0009397510000000001,0.001149908872321248,0.0776573121547699,50249,4.547897815704346,0.5365192890167236
50.0,40,1206,60300,-49.5,0.01,1492,,,,0.000939701,0.0011827731505036354,0.10395520180463791,50299,4.552950859069824,2.249803066253662
50.0,40,1207,60350,-49.5,0.01,1493,,,,0.000939651,0.0012024245224893093,0.13454589247703552,50349,4.36810302734375,2.141890048980713
50.0,40,1208,60400,-49.5,0.01,1494,,,,0.0009396010000000001,0.0012713480973616242,0.053622789680957794,50399,4.618930339813232,1.793020486831665
50.0,40,1209,60450,-49.5,0.01,1494,,,,0.0009395510000000001,0.001301908283494413,0.09792754054069519,50449,4.461572647094727,4.203943252563477
50.0,40,1210,60500,-49.5,0.01,1495,,,,0.000939501,0.0013906926615163684,0.10232231765985489,50499,4.399003028869629,0.001659393310546875
50.0,40,1211,60550,-49.5,0.01,1496,,,,0.0009394510000000001,0.0014334381558001041,0.08677813410758972,50549,4.4527058601379395,2.1170804500579834
50.0,40,1212,60600,-49.5,0.01,1497,,,,0.0009394010000000001,0.0015088579384610057,0.10697539150714874,50599,4.359233379364014,2.4008686542510986
50.0,40,1213,60650,-49.5,0.01,1497,,,,0.000939351,0.0016107758274301887,0.08223439753055573,50649,4.626952648162842,3.096555233001709
50.0,40,1214,60700,-49.5,0.01,1498,,,,0.0009393009999999999,0.00165742973331362,0.08191933482885361,50699,4.44472074508667,-0.004433423280715942
50.0,40,1215,60750,-49.5,0.01,1499,,,,0.0009392510000000001,0.001762285828590393,0.0758410394191742,50749,4.485093116760254,2.4994163513183594
50.0,40,1216,60800,-49.5,0.01,1500,,,,0.000939201,0.0017939392710104585,0.16379079222679138,50799,4.583006381988525,-0.7049531936645508
50.0,40,1217,60850,-49.5,0.01,1501,,,,0.0009391509999999999,0.0017289905808866024,0.05746528506278992,50849,4.538458824157715,-2.8137423992156982
50.0,40,1218,60900,-49.5,0.01,1501,,,,0.000939101,0.001689560362137854,0.07551361620426178,50899,4.583425998687744,0.1176837682723999
50.0,40,1219,60950,-49.5,0.01,1502,,,,0.000939051,0.0016499338671565056,0.10769970715045929,50949,4.671291351318359,0.8617831468582153
50.0,40,1220,61000,-49.5,0.01,1503,,,,0.000939001,0.0015939633594825864,0.05448094755411148,50999,4.687394142150879,-1.2374693155288696
50.0,40,1221,61050,-49.5,0.01,1504,,,,0.000938951,0.0015379998367279768,0.09166485071182251,51049,4.738593578338623,-2.1264472007751465
50.0,40,1222,61100,-49.5,0.01,1505,,,,0.000938901,0.0014967933529987931,0.08023112267255783,51099,4.432210445404053,-0.9138944149017334
50.0,40,1223,61150,-49.5,0.01,1505,,,,0.000938851,0.0014381046639755368,0.09599927812814713,51149,4.726747512817383,-0.6664071083068848
50.0,40,1224,61200,-49.5,0.01,1506,,,,0.0009388010000000001,0.0014114523073658347,0.15241889655590057,51199,4.442800521850586,-2.063452959060669
50.0,40,1225,61250,-49.5,0.01,1507,,,,0.000938751,0.0013876429293304682,0.06457594037055969,51249,4.592267036437988,-0.43866950273513794
50.0,40,1226,61300,-49.5,0.01,1508,,,,0.000938701,0.0013793024700134993,0.1473695933818817,51299,4.49258279800415,4.486839294433594
50.0,40,1227,61350,-49.5,0.01,1509,,,,0.000938651,0.0013678992399945855,0.0752483606338501,51349,4.437319278717041,-3.276869773864746
50.0,40,1228,61400,-49.5,0.01,1509,,,,0.0009386010000000001,0.0013679051771759987,0.061859115958213806,51399,4.561783313751221,-0.25002026557922363
