#{"t_start": 1751570594.9563727, "env_id": "MujocoPandaPushEnv"}
r,l,t,is_success
-50.0,50,2402.873213,False
-50.0,50,2403.652198,False
-50.0,50,2404.446087,False
-50.0,50,2405.221166,False
-50.0,50,2406.01907,False
-50.0,50,2406.811028,False
-50.0,50,2407.612879,False
-50.0,50,2408.407043,False
-50.0,50,2409.224359,False
-50.0,50,2410.021813,False
-50.0,50,2410.838648,False
-50.0,50,2411.621742,False
-50.0,50,2412.438317,False
-50.0,50,2413.247298,False
-49.0,50,2414.081594,False
-50.0,50,2414.872939,False
-50.0,50,2415.688884,False
-50.0,50,2416.51946,False
-50.0,50,2417.330275,False
-49.0,50,2418.17545,False
-50.0,50,2419.004994,False
-50.0,50,2419.803197,False
-50.0,50,2420.604142,False
-50.0,50,2421.399022,False
-50.0,50,2422.223762,False
-50.0,50,2423.043481,False
-50.0,50,2423.847332,False
-50.0,50,2424.664994,False
-50.0,50,2425.45909,False
-50.0,50,2426.277809,False
-50.0,50,2427.052225,False
-50.0,50,2427.829133,False
-50.0,50,2428.63836,False
-50.0,50,2429.426364,False
-50.0,50,2430.244714,False
-50.0,50,2431.024017,False
-50.0,50,2431.836641,False
-50.0,50,2432.618329,False
-50.0,50,2433.415708,False
-50.0,50,2434.245774,False
-50.0,50,2435.056422,False
-50.0,50,2435.843876,False
-50.0,50,2436.642044,False
-50.0,50,2437.428278,False
-50.0,50,2438.231287,False
-50.0,50,2439.018315,False
-50.0,50,2439.826006,False
-50.0,50,2440.626331,False
-50.0,50,2441.429051,False
-50.0,50,2442.227749,False
-50.0,50,2443.033157,False
-50.0,50,2443.838766,False
-50.0,50,2444.625143,False
-50.0,50,2445.420811,False
-50.0,50,2446.215049,False
-50.0,50,2447.009951,False
-50.0,50,2447.790015,False
-50.0,50,2448.575255,False
-50.0,50,2449.385517,False
-50.0,50,2450.190269,False
-50.0,50,2451.01082,False
-50.0,50,2451.794626,False
-50.0,50,2452.612912,False
-50.0,50,2453.419779,False
-50.0,50,2454.224206,False
-50.0,50,2455.014608,False
-50.0,50,2455.833428,False
-50.0,50,2456.663814,False
-50.0,50,2457.459219,False
-50.0,50,2458.284599,False
-50.0,50,2459.101376,False
-50.0,50,2459.928169,False
-50.0,50,2460.749616,False
-50.0,50,2461.584198,False
-50.0,50,2462.413391,False
-50.0,50,2463.219378,False
-50.0,50,2463.997027,False
-50.0,50,2464.816699,False
-50.0,50,2465.624583,False
-50.0,50,2466.439117,False
-50.0,50,2467.239275,False
-50.0,50,2468.059613,False
-50.0,50,2468.851868,False
-50.0,50,2469.640949,False
-50.0,50,2470.42638,False
-50.0,50,2471.231615,False
-50.0,50,2472.023618,False
0.0,50,2472.804449,True
-50.0,50,2473.628113,False
-50.0,50,2474.43321,False
-50.0,50,2475.224925,False
-50.0,50,2476.046459,False
-50.0,50,2476.875283,False
-50.0,50,2477.69785,False
