time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,eval/mean_reward,eval/success_rate,eval/mean_ep_length,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
14412,19214,720600,50.0,37,-34.96,0.57,,,,6.793976306915283,0.0007598003333333333,710599,0.2242903709411621,0.016369067132472992,1.5395123958587646
14413,19215,720650,50.0,37,-35.33,0.56,,,,6.832625389099121,0.0007597836666666666,710649,-0.8197240829467773,0.016086919233202934,0.941330075263977
14414,19216,720700,50.0,37,-35.32,0.56,,,,6.310405731201172,0.000759767,710699,-0.46513545513153076,0.015766918659210205,0.8687869906425476
14415,19217,720750,50.0,37,-35.0,0.57,,,,6.881547927856445,0.0007597503333333333,710749,-0.26968252658843994,0.01548556238412857,1.174945592880249
14416,19218,720800,50.0,37,-35.11,0.58,,,,7.403848648071289,0.0007597336666666667,710799,1.8488099575042725,0.015735095366835594,1.0160455703735352
14417,19219,720850,50.0,37,-35.3,0.57,,,,6.69500732421875,0.000759717,710849,-0.7297183871269226,0.016096564009785652,0.7479946613311768
14418,19219,720900,50.0,37,-35.29,0.57,,,,6.365327835083008,0.0007597003333333334,710899,-1.7523523569107056,0.015676770359277725,1.7777655124664307
14419,19220,720950,50.0,37,-35.12,0.57,,,,6.873476982116699,0.0007596836666666667,710949,-1.600859522819519,0.015231485478579998,1.070560336112976
14420,19221,721000,50.0,37,-35.15,0.57,,,,6.83505916595459,0.000759667,710999,0.15564541518688202,0.014901675283908844,1.3263870477676392
14421,19222,721050,50.0,37,-35.11,0.57,,,,6.239261627197266,0.0007596503333333333,711049,-1.2400057315826416,0.014715422876179218,1.0603628158569336
14422,19223,721100,50.0,37,-35.11,0.57,,,,6.0301947593688965,0.0007596336666666667,711099,0.61957186460495,0.01433874387294054,1.6690622568130493
14423,19224,721150,50.0,37,-34.93,0.57,,,,7.07389497756958,0.000759617,711149,-0.5471800565719604,0.014437463134527206,1.8471366167068481
14424,19224,721200,50.0,37,-34.91,0.58,,,,7.042259693145752,0.0007596003333333333,711199,0.5751001834869385,0.01437410805374384,0.9528138637542725
14425,19225,721250,50.0,37,-34.92,0.57,,,,6.6917033195495605,0.0007595836666666666,711249,-0.12943582236766815,0.014437614940106869,1.5532374382019043
14426,19226,721300,50.0,37,-35.3,0.56,,,,6.672867298126221,0.0007595670000000001,711299,-0.7000274658203125,0.014473091810941696,1.4804809093475342
14427,19227,721350,50.0,37,-35.42,0.56,,,,6.662731170654297,0.0007595503333333334,711349,0.13492661714553833,0.014692888595163822,1.1687434911727905
14428,19228,721400,50.0,37,-35.32,0.57,,,,7.5043840408325195,0.0007595336666666667,711399,-0.7977727055549622,0.014815357513725758,1.67490816116333
14429,19229,721450,50.0,37,-35.19,0.57,,,,6.944235801696777,0.000759517,711449,-0.37315258383750916,0.014683201909065247,1.295926570892334
14430,19230,721500,50.0,37,-35.47,0.57,,,,7.1095476150512695,0.0007595003333333334,711499,0.5049611330032349,0.014764256775379181,1.2010194063186646
14431,19230,721550,50.0,37,-35.65,0.56,,,,6.824812889099121,0.0007594836666666667,711549,-0.6042803525924683,0.014795470051467419,1.4922057390213013
14432,19231,721600,50.0,37,-35.56,0.55,,,,6.986650466918945,0.000759467,711599,1.147546410560608,0.014821449294686317,2.4173920154571533
14433,19232,721650,50.0,37,-35.39,0.55,,,,7.531601428985596,0.0007594503333333333,711649,0.9564449787139893,0.015170490369200706,1.9408636093139648
14434,19233,721700,50.0,37,-35.6,0.54,,,,6.706772804260254,0.0007594336666666666,711699,-0.684990644454956,0.015150069259107113,1.1282544136047363
14435,19234,721750,50.0,37,-35.76,0.53,,,,6.409625053405762,0.0007594170000000001,711749,-0.6648430228233337,0.014946152456104755,1.6944878101348877
14436,19235,721800,50.0,37,-35.62,0.53,,,,6.800433158874512,0.0007594003333333334,711799,-1.5189093351364136,0.014839304611086845,1.132393479347229
14437,19235,721850,50.0,37,-35.89,0.52,,,,6.997026443481445,0.0007593836666666667,711849,0.5103384852409363,0.014635423198342323,1.028716802597046
14438,19236,721900,50.0,37,-35.93,0.52,,,,6.128276824951172,0.000759367,711899,-1.9667423963546753,0.014496443793177605,1.1360092163085938
14439,19237,721950,50.0,37,-36.07,0.52,,,,5.87924861907959,0.0007593503333333334,711949,-0.5571132898330688,0.014492131769657135,1.959486961364746
14440,19238,722000,50.0,37,-35.75,0.53,,,,6.4948506355285645,0.0007593336666666667,711999,0.6839959025382996,0.014667498879134655,1.6890164613723755
14441,19239,722050,50.0,37,-36.14,0.52,,,,6.5793657302856445,0.000759317,712049,0.7921520471572876,0.014940273016691208,1.2403022050857544
14442,19240,722100,50.0,37,-36.26,0.52,,,,6.501941680908203,0.0007593003333333333,712099,-0.9392927289009094,0.014933250844478607,1.43935227394104
14443,19240,722150,50.0,37,-36.17,0.52,,,,6.715268611907959,0.0007592836666666667,712149,1.8539701700210571,0.014664904214441776,1.6536107063293457
14444,19241,722200,50.0,37,-35.84,0.53,,,,6.427221775054932,0.000759267,712199,0.7393083572387695,0.014762630686163902,1.131584644317627
14445,19242,722250,50.0,37,-35.96,0.53,,,,6.426738739013672,0.0007592503333333334,712249,0.22595524787902832,0.014848025515675545,2.119511842727661
14446,19243,722300,50.0,37,-35.95,0.53,,,,6.324147701263428,0.0007592336666666667,712299,0.8585813045501709,0.014925647526979446,0.7623413801193237
14447,19244,722350,50.0,37,-35.64,0.53,,,,6.697489261627197,0.0007592170000000001,712349,-0.5329394340515137,0.014780035242438316,1.6688933372497559
14448,19245,722400,50.0,37,-35.93,0.52,,,,6.561854362487793,0.0007592003333333334,712399,0.13059386610984802,0.014410151168704033,0.9911782741546631
14449,19245,722450,50.0,37,-35.65,0.53,,,,6.554361343383789,0.0007591836666666667,712449,0.04718130826950073,0.014607465825974941,1.8928672075271606
14450,19246,722500,50.0,37,-35.6,0.53,,,,6.655823707580566,0.000759167,712499,0.4681267738342285,0.01494620181620121,0.8019585609436035
14451,19247,722550,50.0,37,-35.48,0.54,,,,6.140588760375977,0.0007591503333333334,712549,-1.0149340629577637,0.015075412578880787,1.3841750621795654
14452,19248,722600,50.0,37,-35.42,0.54,,,,6.333736419677734,0.0007591336666666667,712599,-0.2617281675338745,0.01519662793725729,1.5638775825500488
14453,19249,722650,50.0,37,-35.7,0.54,,,,6.785540580749512,0.000759117,712649,-0.16978108882904053,0.015297846868634224,0.8328601121902466
14454,19250,722700,50.0,37,-35.34,0.55,,,,6.328248977661133,0.0007591003333333332,712699,-0.5693100690841675,0.015481309965252876,1.885741949081421
14455,19250,722750,50.0,37,-35.67,0.54,,,,7.187623977661133,0.0007590836666666668,712749,0.36042362451553345,0.015634682029485703,1.35783052444458
14456,19251,722800,50.0,37,-35.27,0.55,,,,6.8055100440979,0.000759067,712799,-0.5362981557846069,0.015347888693213463,1.3234901428222656
14457,19252,722850,50.0,37,-35.1,0.55,,,,6.564365386962891,0.0007590503333333334,712849,-0.07121127843856812,0.015234326012432575,0.9693941473960876
14458,19253,722900,50.0,37,-35.04,0.56,,,,7.1272077560424805,0.0007590336666666666,712899,-0.624521791934967,0.015053819864988327,2.104969024658203
14459,19254,722950,50.0,37,-35.33,0.55,,,,6.335198402404785,0.0007590170000000001,712949,-0.025993943214416504,0.01502679567784071,1.5893727540969849
14460,19255,723000,50.0,37,-35.28,0.55,,,,6.352808952331543,0.0007590003333333333,712999,0.44655704498291016,0.015212091617286205,0.9735995531082153
14461,19256,723050,50.0,37,-35.15,0.55,,,,6.528893947601318,0.0007589836666666667,713049,-1.728691577911377,0.015327169559895992,1.1670889854431152
14462,19256,723100,50.0,37,-35.32,0.54,,,,6.5351433753967285,0.0007589669999999999,713099,0.5077115893363953,0.015437441878020763,1.0388832092285156
14463,19257,723150,50.0,37,-35.16,0.54,,,,6.908799648284912,0.0007589503333333334,713149,-1.237717628479004,0.015523112379014492,1.0700690746307373
14464,19258,723200,50.0,37,-34.78,0.55,,,,6.596956253051758,0.0007589336666666666,713199,0.6446334719657898,0.01566505990922451,1.347991704940796
14465,19259,723250,50.0,37,-34.97,0.54,,,,6.727541923522949,0.0007589170000000001,713249,-0.40709900856018066,0.01600903458893299,1.1041609048843384
14466,19260,723300,50.0,37,-34.57,0.55,,,,6.551456928253174,0.0007589003333333333,713299,0.4788201153278351,0.015937529504299164,1.7023470401763916
14467,19261,723350,50.0,37,-34.83,0.54,,,,6.75080680847168,0.0007588836666666668,713349,0.2590111494064331,0.015362143516540527,1.2550511360168457
14468,19261,723400,50.0,37,-34.5,0.55,,,,6.543440818786621,0.000758867,713399,-1.0029304027557373,0.014762278646230698,2.053006172180176
14469,19262,723450,50.0,37,-34.78,0.54,,,,7.045702934265137,0.0007588503333333333,713449,0.15371805429458618,0.014651685953140259,1.3612287044525146
14470,19263,723500,50.0,37,-34.79,0.54,,,,6.1947150230407715,0.0007588336666666666,713499,-0.9625234603881836,0.014333308674395084,1.7774696350097656
14471,19264,723550,50.0,37,-34.86,0.54,,,,6.576937675476074,0.000758817,713549,-0.3688003122806549,0.014122365973889828,0.9397445917129517
14472,19265,723600,50.0,37,-34.82,0.55,,,,6.924473762512207,0.0007588003333333333,713599,1.197547435760498,0.014263404533267021,1.3786393404006958
14473,19265,723650,50.0,37,-35.17,0.54,,,,7.278120994567871,0.0007587836666666666,713649,0.7845321297645569,0.014559115283191204,1.7105134725570679
14474,19266,723700,50.0,37,-35.27,0.55,,,,6.792830944061279,0.000758767,713699,0.08769267797470093,0.014676222577691078,0.9097461700439453
14475,19267,723750,50.0,37,-34.96,0.56,,,,6.687964916229248,0.0007587503333333334,713749,0.8585807085037231,0.014950043521821499,1.1401042938232422
14476,19268,723800,50.0,37,-34.73,0.57,,,,6.799481391906738,0.0007587336666666667,713799,0.8715701699256897,0.01530451513826847,0.8159754872322083
14477,19269,723850,50.0,37,-34.4,0.58,,,,6.952032566070557,0.000758717,713849,-0.6412100195884705,0.015356460586190224,1.980839729309082
14478,19270,723900,50.0,37,-34.68,0.58,,,,6.583549499511719,0.0007587003333333333,713899,-0.6313124895095825,0.01527202408760786,0.9628068804740906
14479,19271,723950,50.0,37,-34.68,0.58,,,,6.938778400421143,0.0007586836666666667,713949,0.36661970615386963,0.015412029810249805,2.1092374324798584
14480,19271,724000,50.0,37,-34.58,0.57,,,,6.530490875244141,0.000758667,713999,-2.3772830963134766,0.015249145217239857,1.0605665445327759
14481,19272,724050,50.0,37,-34.4,0.57,,,,6.366817474365234,0.0007586503333333333,714049,0.2856218218803406,0.015005772933363914,1.294965386390686
14482,19273,724100,50.0,37,-34.42,0.57,,,,6.129518032073975,0.0007586336666666666,714099,0.8114439845085144,0.014803056605160236,1.255497932434082
14483,19274,724150,50.0,37,-34.42,0.57,,,,6.935126304626465,0.000758617,714149,1.6285028457641602,0.014889565296471119,1.0093281269073486
14484,19275,724200,50.0,37,-34.41,0.57,,,,6.561460018157959,0.0007586003333333334,714199,-0.8446801900863647,0.014754340052604675,1.2933714389801025
14485,19275,724250,50.0,37,-34.12,0.58,,,,7.082744121551514,0.0007585836666666667,714249,0.6963926553726196,0.014895182102918625,1.2553629875183105
14486,19276,724300,50.0,37,-34.12,0.58,,,,7.22688627243042,0.000758567,714299,1.1220932006835938,0.015262421220541,1.5124655961990356
14487,19277,724350,50.0,37,-33.83,0.59,,,,7.236902236938477,0.0007585503333333334,714349,0.33352911472320557,0.015444030985236168,1.177778959274292
14488,19278,724400,50.0,37,-33.87,0.59,,,,6.595180988311768,0.0007585336666666667,714399,-1.3572132587432861,0.015573505312204361,1.646857500076294
14489,19279,724450,50.0,37,-34.22,0.58,,,,7.180015563964844,0.000758517,714449,-0.9614877700805664,0.015297496691346169,1.4994900226593018
14490,19280,724500,50.0,37,-34.39,0.58,,,,6.158981800079346,0.0007585003333333333,714499,-1.4043465852737427,0.015026931650936604,1.5838570594787598
14491,19281,724550,50.0,37,-34.25,0.58,,,,6.259773254394531,0.0007584836666666666,714549,-0.6813845038414001,0.015040028840303421,1.0475103855133057
14492,19281,724600,50.0,37,-34.26,0.58,,,,6.984657287597656,0.000758467,714599,0.5623570680618286,0.015379398129880428,1.4150563478469849
14493,19282,724650,50.0,37,-34.42,0.58,,,,6.876511096954346,0.0007584503333333334,714649,1.3008241653442383,0.01568891480565071,1.5789412260055542
14494,19283,724700,50.0,37,-34.74,0.57,,,,6.62498664855957,0.0007584336666666667,714699,0.7136825323104858,0.01574673131108284,1.2503798007965088
14495,19284,724750,50.0,37,-34.37,0.58,,,,7.106646537780762,0.000758417,714749,0.07527586817741394,0.01565372571349144,1.5932445526123047
14496,19285,724800,50.0,37,-34.74,0.57,,,,5.9488139152526855,0.0007584003333333334,714799,-1.059544563293457,0.015656055882573128,1.8276710510253906
14497,19285,724850,50.0,37,-34.52,0.58,,,,6.517080783843994,0.0007583836666666667,714849,-0.3143881559371948,0.015513292513787746,1.069044589996338
14498,19286,724900,50.0,37,-34.49,0.58,,,,6.3975629806518555,0.000758367,714899,1.3747339248657227,0.015634585171937943,1.1973676681518555
14499,19287,724950,50.0,37,-34.49,0.58,,,,6.972879886627197,0.0007583503333333333,714949,-0.8108717203140259,0.015912918373942375,1.9992130994796753
,,725000,,,,,-31.73,0.63,50.0,6.822085380554199,0.0007583336666666667,714999,0.07837963104248047,0.01580996625125408,1.0022670030593872
14500,19338,725000,50.0,37,-34.66,0.58,,,,,,,,,
14501,19339,725050,50.0,37,-34.31,0.59,,,,6.719966888427734,0.000758317,715049,1.4409146308898926,0.015881799161434174,1.3145548105239868
14502,19340,725100,50.0,37,-34.57,0.58,,,,6.613429069519043,0.0007583003333333333,715099,0.2875041365623474,0.01564278081059456,0.8954216837882996
14503,19341,725150,50.0,37,-34.74,0.58,,,,6.917627334594727,0.0007582836666666668,715149,1.1884527206420898,0.015556856989860535,1.5113589763641357
14504,19342,725200,50.0,37,-34.76,0.58,,,,6.357653617858887,0.0007582670000000001,715199,-0.4577651619911194,0.015313983894884586,1.610693335533142
14505,19342,725250,50.0,37,-34.9,0.58,,,,7.0247063636779785,0.0007582503333333334,715249,1.6724753379821777,0.015366019681096077,1.2113934755325317
14506,19343,725300,50.0,37,-34.85,0.58,,,,6.365585803985596,0.0007582336666666667,715299,0.7384459376335144,0.015243474394083023,1.349046230316162
14507,19344,725350,50.0,37,-34.64,0.59,,,,6.380019664764404,0.000758217,715349,0.16566631197929382,0.015150603838264942,2.0047554969787598
14508,19345,725400,50.0,37,-34.8,0.59,,,,7.321526527404785,0.0007582003333333334,715399,1.5564812421798706,0.015409671701490879,1.0938016176223755
14509,19346,725450,50.0,37,-34.88,0.59,,,,6.469578266143799,0.0007581836666666667,715449,-0.9920955896377563,0.015975572168827057,1.462932825088501
14510,19347,725500,50.0,37,-34.88,0.59,,,,6.432933330535889,0.000758167,715499,-0.29908251762390137,0.01598391681909561,1.1290090084075928
14511,19347,725550,50.0,37,-35.03,0.58,,,,6.504311561584473,0.0007581503333333333,715549,-0.7799311876296997,0.01581319235265255,1.141614317893982
14512,19348,725600,50.0,37,-35.38,0.58,,,,6.236032962799072,0.0007581336666666667,715599,-0.5120104551315308,0.01599586382508278,1.8808038234710693
14513,19349,725650,50.0,37,-35.04,0.59,,,,6.598527908325195,0.0007581170000000001,715649,-1.3795151710510254,0.015956593677401543,1.0944979190826416
14514,19350,725700,50.0,37,-34.77,0.6,,,,7.21898078918457,0.0007581003333333334,715699,1.5736647844314575,0.015601742081344128,1.8776979446411133
14515,19351,725750,50.0,37,-34.9,0.6,,,,6.217583179473877,0.0007580836666666666,715749,0.10646650195121765,0.015766138210892677,1.6812467575073242
14516,19352,725800,50.0,37,-34.93,0.59,,,,6.7052903175354,0.0007580670000000001,715799,-1.6414432525634766,0.015900826081633568,1.4257957935333252
14517,19353,725850,50.0,37,-34.79,0.59,,,,7.221139430999756,0.0007580503333333333,715849,0.3609066605567932,0.015639886260032654,1.675012230873108
14518,19353,725900,50.0,37,-34.55,0.6,,,,6.082025051116943,0.0007580336666666667,715899,0.1287783682346344,0.01539364643394947,1.7014203071594238
14519,19354,725950,50.0,37,-34.87,0.59,,,,6.156277179718018,0.0007580169999999999,715949,-1.969817876815796,0.015349271707236767,0.9574683308601379
14520,19355,726000,50.0,37,-34.59,0.6,,,,6.498950958251953,0.0007580003333333334,715999,0.07148919999599457,0.015370666049420834,1.142559289932251
14521,19356,726050,50.0,37,-34.62,0.6,,,,6.180774211883545,0.0007579836666666666,716049,-0.9638060927391052,0.01527192909270525,1.525680422782898
14522,19357,726100,50.0,37,-34.45,0.61,,,,6.1903076171875,0.0007579670000000001,716099,-0.7395646572113037,0.015044175088405609,0.989180862903595
14523,19358,726150,50.0,37,-34.25,0.61,,,,6.300827503204346,0.0007579503333333333,716149,-0.3617200553417206,0.015175244770944118,0.9122592210769653
14524,19358,726200,50.0,37,-34.04,0.61,,,,6.802104473114014,0.0007579336666666668,716199,-0.049660176038742065,0.015613523311913013,0.7231707572937012
14525,19359,726250,50.0,37,-33.83,0.62,,,,6.65883731842041,0.000757917,716249,-0.04728415608406067,0.016338607296347618,1.3392224311828613
14526,19360,726300,50.0,37,-33.83,0.62,,,,6.911009788513184,0.0007579003333333334,716299,-0.30991876125335693,0.01667487621307373,1.031334638595581
14527,19361,726350,50.0,37,-33.76,0.62,,,,7.061678409576416,0.0007578836666666666,716349,-0.019799813628196716,0.01658029668033123,0.993609607219696
14528,19362,726400,50.0,37,-33.72,0.62,,,,6.511473655700684,0.0007578670000000001,716399,-0.4099384546279907,0.016594605520367622,1.5032050609588623
14529,19363,726450,50.0,37,-33.59,0.62,,,,5.8605852127075195,0.0007578503333333333,716449,-0.40723952651023865,0.016443951055407524,0.8099888563156128
14530,19363,726500,50.0,37,-33.31,0.62,,,,6.42750358581543,0.0007578336666666666,716499,0.3008107841014862,0.016299886628985405,1.1787495613098145
14531,19364,726550,50.0,37,-33.1,0.63,,,,6.897455215454102,0.0007578169999999999,716549,1.1380603313446045,0.016669081524014473,1.0370839834213257
14532,19365,726600,50.0,37,-33.21,0.63,,,,7.045951843261719,0.0007578003333333334,716599,-0.39943885803222656,0.016751527786254883,1.5569124221801758
14533,19366,726650,50.0,37,-33.6,0.62,,,,6.5227508544921875,0.0007577836666666667,716649,-0.694612979888916,0.016783613711595535,1.3211411237716675
14534,19367,726700,50.0,37,-33.59,0.63,,,,6.143034934997559,0.000757767,716699,1.828076958656311,0.016954099759459496,0.9732370376586914
14535,19368,726750,50.0,37,-33.6,0.63,,,,6.327840328216553,0.0007577503333333333,716749,0.9506833553314209,0.01729060709476471,1.2982001304626465
14536,19368,726800,50.0,37,-33.86,0.62,,,,6.515275001525879,0.0007577336666666667,716799,-0.8383039236068726,0.017962265759706497,1.4191968441009521
14537,19369,726850,50.0,37,-33.81,0.63,,,,7.632807731628418,0.000757717,716849,0.940524160861969,0.018074076622724533,1.2999473810195923
14538,19370,726900,50.0,37,-33.83,0.62,,,,6.567509174346924,0.0007577003333333333,716899,-1.225714921951294,0.017638612538576126,1.513055682182312
14539,19371,726950,50.0,37,-34.02,0.61,,,,6.39706563949585,0.0007576836666666666,716949,-0.29507577419281006,0.017183197662234306,2.0713050365448
14540,19372,727000,50.0,37,-34.29,0.6,,,,6.186233043670654,0.000757667,716999,-0.4541119337081909,0.016781076788902283,1.6069531440734863
14541,19373,727050,50.0,37,-33.97,0.61,,,,6.5966386795043945,0.0007576503333333333,717049,1.0011736154556274,0.016524462029337883,1.0450142621994019
14542,19373,727100,50.0,37,-33.93,0.61,,,,6.114481449127197,0.0007576336666666667,717099,-0.3836551308631897,0.01640787348151207,1.0458513498306274
14543,19374,727150,50.0,37,-33.79,0.62,,,,7.0716753005981445,0.000757617,717149,0.8094255924224854,0.0159156434237957,1.635960578918457
14544,19375,727200,50.0,37,-34.12,0.61,,,,6.935809135437012,0.0007576003333333334,717199,0.4928087890148163,0.015707936137914658,1.8809884786605835
14545,19376,727250,50.0,37,-34.3,0.6,,,,6.5249176025390625,0.0007575836666666667,717249,-0.20950835943222046,0.0160568468272686,1.6414151191711426
14546,19377,727300,50.0,37,-34.56,0.59,,,,6.9526567459106445,0.000757567,717299,0.2035071849822998,0.015703817829489708,1.6693625450134277
14547,19378,727350,50.0,37,-34.55,0.58,,,,6.40648078918457,0.0007575503333333333,717349,-0.8734275698661804,0.015275439247488976,1.3111947774887085
14548,19378,727400,50.0,37,-34.17,0.59,,,,6.171093940734863,0.0007575336666666667,717399,-0.8353295922279358,0.015062657184898853,1.3229303359985352
14549,19379,727450,50.0,37,-34.13,0.59,,,,6.410855770111084,0.000757517,717449,-0.3117460012435913,0.014910019934177399,1.0424859523773193
14550,19380,727500,50.0,37,-34.37,0.58,,,,6.528926849365234,0.0007575003333333333,717499,-0.8293694257736206,0.014804672449827194,1.4030203819274902
14551,19381,727550,50.0,37,-34.25,0.58,,,,6.327332496643066,0.0007574836666666667,717549,-0.013861238956451416,0.014621605165302753,1.0509662628173828
14552,19382,727600,50.0,37,-34.27,0.58,,,,6.924616813659668,0.0007574670000000001,717599,0.36879050731658936,0.014685077592730522,1.076762080192566
14553,19383,727650,50.0,37,-34.23,0.58,,,,6.174102306365967,0.0007574503333333334,717649,0.8606686592102051,0.014827916398644447,1.6459513902664185
14554,19383,727700,50.0,37,-34.52,0.58,,,,6.734963893890381,0.0007574336666666667,717699,0.05672478675842285,0.014948268420994282,1.14772629737854
14555,19384,727750,50.0,37,-34.52,0.58,,,,6.794027328491211,0.000757417,717749,0.8415551781654358,0.015065064653754234,1.4975354671478271
14556,19385,727800,50.0,37,-34.74,0.58,,,,6.478102684020996,0.0007574003333333334,717799,-1.719184398651123,0.014846423640847206,1.354973316192627
14557,19386,727850,50.0,37,-35.0,0.57,,,,6.116763591766357,0.0007573836666666667,717849,-1.2241240739822388,0.014706317335367203,0.8080369234085083
14558,19387,727900,50.0,37,-35.39,0.56,,,,6.294670104980469,0.000757367,717899,-0.8356789946556091,0.014512268826365471,1.2453114986419678
14559,19388,727950,50.0,37,-35.19,0.57,,,,6.527340888977051,0.0007573503333333333,717949,0.6167178153991699,0.014499057084321976,2.3585009574890137
14560,19389,728000,50.0,37,-35.11,0.57,,,,6.939391136169434,0.0007573336666666666,717999,1.298266887664795,0.014615749940276146,1.9098055362701416
14561,19389,728050,50.0,37,-35.03,0.57,,,,6.1069769859313965,0.0007573170000000001,718049,-0.8907463550567627,0.014935735613107681,1.02921724319458
14562,19390,728100,50.0,37,-35.05,0.57,,,,6.940717697143555,0.0007573003333333334,718099,-0.8240489363670349,0.015104417689144611,1.0894359350204468
14563,19391,728150,50.0,37,-34.98,0.57,,,,7.018251419067383,0.0007572836666666667,718149,0.5759509801864624,0.015163612551987171,1.141115427017212
14564,19392,728200,50.0,37,-35.1,0.57,,,,6.981118679046631,0.000757267,718199,0.8296995759010315,0.015287017449736595,1.8580665588378906
14565,19393,728250,50.0,37,-34.82,0.58,,,,7.611323356628418,0.0007572503333333334,718249,-1.5475754737854004,0.014797565527260303,1.2715249061584473
14566,19394,728300,50.0,37,-34.98,0.58,,,,7.291762351989746,0.0007572336666666667,718299,0.01576477289199829,0.014383831061422825,1.8195065259933472
14567,19394,728350,50.0,37,-34.74,0.58,,,,6.9805684089660645,0.000757217,718349,-1.1026127338409424,0.014299824833869934,1.1581982374191284
14568,19395,728400,50.0,37,-34.87,0.58,,,,6.237283706665039,0.0007572003333333333,718399,-0.19284090399742126,0.014027701690793037,1.1245734691619873
14569,19396,728450,50.0,37,-34.86,0.58,,,,6.882852554321289,0.0007571836666666667,718449,1.2991642951965332,0.013844355940818787,1.1623024940490723
14570,19397,728500,50.0,37,-34.54,0.59,,,,6.713560104370117,0.000757167,718499,0.9638568162918091,0.014015251770615578,1.423865556716919
14571,19398,728550,50.0,37,-34.49,0.59,,,,6.806916236877441,0.0007571503333333334,718549,1.4384446144104004,0.014127405360341072,1.1137303113937378
14572,19399,728600,50.0,37,-34.22,0.59,,,,6.8328094482421875,0.0007571336666666668,718599,-0.32080090045928955,0.014349071308970451,1.2905898094177246
14573,19399,728650,50.0,37,-33.81,0.6,,,,7.0854058265686035,0.0007571170000000001,718649,-1.7776745557785034,0.014247511513531208,1.1505675315856934
14574,19400,728700,50.0,37,-33.76,0.59,,,,7.1509480476379395,0.0007571003333333333,718699,-0.5654459595680237,0.014162843115627766,1.6370187997817993
14575,19401,728750,50.0,37,-33.86,0.59,,,,6.766046524047852,0.0007570836666666667,718749,0.548538088798523,0.014417814090847969,1.1333461999893188
14576,19402,728800,50.0,37,-34.18,0.58,,,,6.811061382293701,0.0007570669999999999,718799,1.8177282810211182,0.015160598792135715,1.1220355033874512
14577,19403,728850,50.0,37,-34.24,0.57,,,,7.339273452758789,0.0007570503333333334,718849,0.3923870623111725,0.01581425592303276,1.842073917388916
14578,19404,728900,50.0,37,-33.99,0.57,,,,6.500843048095703,0.0007570336666666666,718899,-0.6283876299858093,0.015811843797564507,1.0984398126602173
14579,19404,728950,50.0,37,-33.99,0.57,,,,6.389283180236816,0.000757017,718949,0.3655869662761688,0.015518272295594215,1.8078932762145996
14580,19405,729000,50.0,37,-33.89,0.58,,,,6.878259181976318,0.0007570003333333333,718999,0.9956015348434448,0.015422122552990913,1.242060661315918
14581,19406,729050,50.0,37,-34.15,0.57,,,,7.172824382781982,0.0007569836666666668,719049,-0.3125283718109131,0.015409928746521473,0.9104982614517212
14582,19407,729100,50.0,37,-33.91,0.58,,,,6.723016738891602,0.000756967,719099,0.12976926565170288,0.015297160483896732,1.2129082679748535
14583,19408,729150,50.0,37,-33.91,0.58,,,,7.109468460083008,0.0007569503333333334,719149,-0.47660839557647705,0.01529726292937994,1.9275498390197754
14584,19409,729200,50.0,37,-33.6,0.59,,,,6.330084800720215,0.0007569336666666666,719199,-0.6621193885803223,0.014977642334997654,1.263413429260254
14585,19409,729250,50.0,37,-33.81,0.58,,,,6.396574974060059,0.0007569170000000001,719249,-0.5247322916984558,0.01513077225536108,0.9341385364532471
14586,19410,729300,50.0,37,-33.55,0.59,,,,7.282647132873535,0.0007569003333333333,719299,1.1554999351501465,0.015444044955074787,1.357627034187317
14587,19411,729350,50.0,37,-33.81,0.58,,,,6.536289215087891,0.0007568836666666667,719349,-0.8586283922195435,0.01539914496243,1.558848261833191
14588,19412,729400,50.0,37,-33.84,0.58,,,,7.4473724365234375,0.0007568669999999999,719399,0.7610971927642822,0.015418593771755695,1.4898436069488525
14589,19413,729450,50.0,37,-33.67,0.58,,,,6.953278541564941,0.0007568503333333334,719449,-0.6647949814796448,0.015389462001621723,0.9620771408081055
14590,19414,729500,50.0,37,-33.72,0.58,,,,6.955953121185303,0.0007568336666666667,719499,-0.3604165315628052,0.01532233227044344,1.7122400999069214
14591,19415,729550,50.0,37,-33.7,0.59,,,,7.400351524353027,0.000756817,719549,0.2909659743309021,0.015455663204193115,1.00589120388031
14592,19415,729600,50.0,37,-33.81,0.59,,,,6.5723676681518555,0.0007568003333333333,719599,0.3024457097053528,0.0156843364238739,1.4321987628936768
14593,19416,729650,50.0,37,-34.05,0.58,,,,6.472994804382324,0.0007567836666666667,719649,0.4387234151363373,0.015641244128346443,1.2748053073883057
14594,19417,729700,50.0,37,-33.78,0.59,,,,5.802884578704834,0.000756767,719699,-0.5850214958190918,0.015553155913949013,1.3661653995513916
14595,19418,729750,50.0,37,-34.13,0.58,,,,7.191440582275391,0.0007567503333333333,719749,-0.6274966597557068,0.015839794650673866,1.2991011142730713
14596,19419,729800,50.0,37,-34.13,0.58,,,,6.707635879516602,0.0007567336666666666,719799,-0.2118968814611435,0.015830114483833313,0.9272449016571045
