#{"t_start": 1751584258.553012, "env_id": "MujocoPandaPushEnv"}
r,l,t,is_success
-50.0,50,740.215931,False
-50.0,50,741.010534,False
-50.0,50,741.81206,False
-50.0,50,742.592193,False
-50.0,50,743.4015,False
-50.0,50,744.196862,False
-50.0,50,745.035008,False
-50.0,50,745.883116,False
-50.0,50,746.703069,False
-50.0,50,747.50631,False
-50.0,50,748.333096,False
-50.0,50,749.160686,False
-50.0,50,749.962182,False
-50.0,50,750.770102,False
-50.0,50,751.609634,False
-50.0,50,752.483572,False
-50.0,50,753.284834,False
-50.0,50,754.081661,False
-50.0,50,754.887378,False
-50.0,50,755.700005,False
-50.0,50,756.498703,False
-50.0,50,757.299373,False
-50.0,50,758.093384,False
-50.0,50,758.882092,False
-50.0,50,759.663797,False
-50.0,50,760.466394,False
-50.0,50,761.267316,False
-50.0,50,762.083521,False
-50.0,50,762.880949,False
-50.0,50,763.686209,False
-50.0,50,764.49414,False
-50.0,50,765.271889,False
-50.0,50,766.070093,False
-50.0,50,766.880619,False
-50.0,50,767.707192,False
-50.0,50,768.511579,False
-50.0,50,769.354367,False
-50.0,50,770.197954,False
-50.0,50,771.026989,False
-50.0,50,771.806309,False
-50.0,50,772.601921,False
-50.0,50,773.413917,False
-50.0,50,774.252164,False
-50.0,50,775.039403,False
-50.0,50,775.856567,False
-50.0,50,776.648981,False
-50.0,50,777.471944,False
-50.0,50,778.269599,False
-50.0,50,779.08605,False
-50.0,50,779.891067,False
-50.0,50,780.689088,False
-50.0,50,781.482931,False
-50.0,50,782.306831,False
-50.0,50,783.104371,False
-50.0,50,783.956474,False
-50.0,50,784.783828,False
-50.0,50,785.577928,False
-50.0,50,786.390772,False
-50.0,50,787.195889,False
-50.0,50,788.007493,False
-50.0,50,788.833409,False
-50.0,50,789.652279,False
-50.0,50,790.439614,False
-50.0,50,791.2341,False
-50.0,50,792.02796,False
-50.0,50,792.824849,False
-50.0,50,793.650148,False
-50.0,50,794.471939,False
-50.0,50,795.26756,False
-50.0,50,796.052311,False
-50.0,50,796.879861,False
-50.0,50,847.101932,False
-50.0,50,847.924616,False
-50.0,50,848.722523,False
-50.0,50,849.494032,False
-50.0,50,850.279487,False
-50.0,50,851.115551,False
-50.0,50,851.935153,False
-50.0,50,852.753543,False
-50.0,50,853.58542,False
-50.0,50,854.387224,False
-50.0,50,855.210398,False
-50.0,50,856.016245,False
-50.0,50,856.79585,False
-50.0,50,857.597387,False
-50.0,50,858.389953,False
-50.0,50,859.2108,False
-50.0,50,859.999658,False
-50.0,50,860.780633,False
-50.0,50,861.56382,False
-50.0,50,862.373363,False
-50.0,50,863.166861,False
-50.0,50,863.949539,False
-50.0,50,864.732327,False
-50.0,50,865.535416,False
-50.0,50,866.326949,False
-50.0,50,867.171733,False
-50.0,50,867.997696,False
-50.0,50,868.80575,False
-50.0,50,869.602495,False
-50.0,50,870.414185,False
-50.0,50,871.211656,False
-50.0,50,872.011081,False
-50.0,50,872.813997,False
-50.0,50,873.624819,False
-50.0,50,874.430492,False
-50.0,50,875.239065,False
-50.0,50,876.023419,False
-50.0,50,876.83008,False
-50.0,50,877.650177,False
-50.0,50,878.424129,False
-50.0,50,879.228016,False
-50.0,50,880.008342,False
-49.0,50,880.795184,False
-50.0,50,881.579178,False
-50.0,50,882.369262,False
-50.0,50,883.174675,False
-50.0,50,883.974025,False
-50.0,50,884.788764,False
-50.0,50,885.586395,False
-50.0,50,886.392359,False
-50.0,50,887.180802,False
-50.0,50,888.050891,False
-50.0,50,888.912849,False
-50.0,50,889.730671,False
-50.0,50,890.56067,False
-50.0,50,891.369596,False
-50.0,50,892.176181,False
-50.0,50,892.960429,False
-50.0,50,893.76288,False
-50.0,50,894.61863,False
-50.0,50,895.414833,False
-50.0,50,896.322901,False
-50.0,50,897.183374,False
-50.0,50,898.010115,False
-50.0,50,898.875015,False
-50.0,50,899.681356,False
-50.0,50,900.507526,False
-50.0,50,901.359019,False
-50.0,50,902.237148,False
-50.0,50,903.053574,False
-50.0,50,903.868018,False
-50.0,50,904.713824,False
-50.0,50,905.594259,False
-50.0,50,906.411134,False
-50.0,50,907.227648,False
-50.0,50,908.085123,False
-50.0,50,908.916449,False
-50.0,50,909.759325,False
-50.0,50,910.551666,False
